Date,Last Price,Volume,SMAVG (15)
5/19/2017,959.84,3972089,3548721
5/18/2017,958.49,3939347,3774894
5/17/2017,944.76,5145578,3865974
5/16/2017,966.07,3126051,3696865
5/15/2017,957.97,4270625,3713838
5/12/2017,961.35,3625857,3637322
5/11/2017,947.62,2194070,3556965
5/10/2017,948.95,2096512,3598323
5/9/2017,952.82,3262113,3649905
5/8/2017,949.04,3415731,3632380
5/5/2017,934.15,2866397,3594976
5/4/2017,937.53,2418381,3615522
5/3/2017,941.03,3582686,3618039
5/2/2017,946.94,3848835,3580043
5/1/2017,948.23,5466544,3535740
4/28/2017,924.99,7364681,3418699
4/27/2017,918.38,5305543,3350658
4/26/2017,909.29,2608948,3497513
4/25/2017,907.62,3380639,3655893
4/24/2017,907.41,3122893,3658673
4/21/2017,898.53,2420494,3714321
4/20/2017,902.06,2814441,3737136
4/19/2017,899.2,2870242,3848558
4/18/2017,903.78,2999238,3859984
4/17/2017,901.99,2854673,3843754
