Date,Last Price,Volume,SMAVG (15)
2/22/2018,91.73,24392752,40806512
2/21/2018,91.49,26922504,42430752
2/20/2018,92.72,30911724,43211588
2/16/2018,92,30596920,43255468
2/15/2018,92.66,27823866,43160484
2/14/2018,90.81,34960912,43064444
2/13/2018,89.83,26407702,42952216
2/12/2018,89.13,35720340,42752556
2/9/2018,88.18,63499064,41944640
2/8/2018,85.01,55628656,40169704
2/7/2018,89.61,41107592,38071772
2/6/2018,91.33,67998560,37039344
2/5/2018,88,51031464,34946088
2/2/2018,91.78,47867752,33162092
2/1/2018,94.26,47227880,31158166
1/31/2018,95.01,48756336,29253122
1/30/2018,92.74,38635052,27301654
1/29/2018,93.92,31569940,26200186
1/26/2018,94.06,29172168,25655998
1/25/2018,92.33,26383238,25171984
1/24/2018,91.82,33277484,25150532
1/23/2018,91.9,23412840,24430952
1/22/2018,91.61,23601556,24117924
1/19/2018,90,36875012,23250776
1/18/2018,90.1,24159684,21770976
1/17/2018,90.14,25621164,20819746
1/16/2018,88.35,36599736,20054726
1/12/2018,89.6,24271532,18814126
1/11/2018,88.08,17808876,18774352
1/10/2018,87.82,18652200,19155414
1/9/2018,88.22,19484316,19397516
1/8/2018,88.28,22113048,21694342
1/5/2018,88.19,23407110,21507202
1/4/2018,87.11,21911974,21417574
1/3/2018,86.35,26061440,21551716
1/2/2018,85.95,22483796,21338144
12/29/2017,85.54,18717406,21471830
12/28/2017,85.72,10594344,21769640
12/27/2017,85.71,14678025,22807488
12/26/2017,85.4,9891237,23572436
12/22/2017,85.51,14145841,25519346
12/21/2017,85.5,17990744,26545098
12/20/2017,85.52,23674932,27549360
12/19/2017,85.83,23524788,27796438
12/18/2017,86.38,22283752,27689848
12/15/2017,86.85,53936688,27421948
12/14/2017,84.69,19305960,24321210
12/13/2017,85.35,22062680,24404352
12/12/2017,85.58,23924104,24349336
12/11/2017,85.23,22857854,23842060
12/8/2017,84.16,24489106,23790136
12/7/2017,82.49,23184548,23555046
12/6/2017,82.78,26162054,23301616
12/5/2017,81.59,26152260,22810898
12/4/2017,81.08,39094880,22013874
12/1/2017,84.26,29532132,20700736
11/30/2017,84.17,33054648,20143816
11/29/2017,83.34,27381108,19142452
11/28/2017,84.88,21925960,18513026
11/27/2017,83.87,18265242,18375352
11/24/2017,83.26,7425603,18333240
11/22/2017,83.11,20553088,19437728
11/21/2017,83.72,21237454,19554680
11/20/2017,82.53,16314978,19944622
11/17/2017,82.4,22078992,20974068
11/16/2017,83.2,20962750,24239916
11/15/2017,82.98,19383102,24983780
11/14/2017,84.05,18801280,25052294
11/13/2017,83.93,14196896,24966688
11/10/2017,83.87,19397792,25395372
11/9/2017,84.09,21178356,25626616
11/8/2017,84.56,18034170,25220908
11/7/2017,84.27,17939728,24905344
11/6/2017,84.47,19860852,24830962
11/3/2017,84.14,17633544,24332244
11/2/2017,84.05,23992944,24179058
11/1/2017,83.18,22307372,23704630
10/31/2017,83.18,27086576,23243398
10/30/2017,83.89,31756652,22367264
10/27/2017,83.81,71066728,21009254
10/26/2017,78.76,32120716,17202126
10/25/2017,78.63,20410808,16473762
10/24/2017,78.86,17517182,16000887
10/23/2017,78.83,20627172,15645768
10/20/2017,78.81,22866426,15290941
10/19/2017,77.91,15092758,14905120
10/18/2017,77.61,13300701,14624522
10/17/2017,77.59,16823988,15042151
10/16/2017,77.65,12380093,15121857
10/13/2017,77.49,15335742,15906461
10/12/2017,77.12,16876538,15824836
10/11/2017,76.42,15388898,15978810
10/10/2017,76.29,13944545,16392075
10/9/2017,76.29,11386502,16535328
10/6/2017,76,13959814,17330026
10/5/2017,75.97,21195260,18971268
10/4/2017,74.69,13317681,18607178
10/3/2017,74.26,12190403,18611386
10/2/2017,74.61,15304762,18758348
9/29/2017,74.49,17079114,18932056
9/28/2017,73.87,10883787,18773704
9/27/2017,73.85,19565136,19212864
9/26/2017,73.26,18019576,19010908
9/25/2017,73.26,24149164,19292428
9/22/2017,74.41,14111365,19131562
9/21/2017,74.21,19186140,20034324
9/20/2017,74.94,21587878,19881768
9/19/2017,75.44,16093344,19207802
9/18/2017,75.16,23306960,19106226
9/15/2017,75.31,38578440,18405384
9/14/2017,74.77,15733914,16973372
9/13/2017,75.21,13380802,16842212
9/12/2017,74.68,14394850,16906404
9/11/2017,74.76,17910384,17129064
9/8/2017,73.98,14703816,17185806
9/7/2017,74.34,17471200,17737386
9/6/2017,73.4,16535785,17782666
9/5/2017,73.61,22242384,17959040
9/1/2017,73.94,21736160,17815988
8/31/2017,74.77,27652812,17796488
8/30/2017,74.01,16897800,17601932
8/29/2017,73.05,11478382,17956306
8/28/2017,72.83,14569715,18660720
8/25/2017,72.82,12794301,18936450
8/24/2017,72.69,17098282,19588760
8/23/2017,72.72,13766507,19663170
8/22/2017,73.16,14343674,20512014
8/21/2017,72.15,17734768,20944028
8/18/2017,72.49,18761492,21335046
8/17/2017,72.4,22977520,21304726
8/16/2017,73.65,18150402,22229172
8/15/2017,73.22,19181402,22102628
8/14/2017,73.59,20096592,22291780
8/11/2017,72.5,21443676,22378328
8/10/2017,71.41,24734460,24063222
8/9/2017,72.47,22213410,25238326
8/8/2017,72.79,22044588,25251848
8/7/2017,72.4,18705680,25544562
8/4/2017,72.68,22578952,25751110
8/3/2017,72.15,18214424,25970386
8/2/2017,72.26,26499158,26107412
8/1/2017,72.58,20823890,25524196
7/31/2017,72.7,23600054,25299938
7/28/2017,73.04,18306680,24727568
7/27/2017,73.16,36844220,24632344
7/26/2017,74.05,16252233,23583900
7/25/2017,74.19,22018680,23912170
7/24/2017,73.6,21394826,23521960
7/21/2017,73.79,46717080,23706376
7/20/2017,74.22,42361024,22519818
7/19/2017,73.86,22416222,21416164
7/18/2017,73.3,26435296,21602758
7/17/2017,73.35,21803908,21147536
7/14/2017,72.78,25868086,21535096
7/13/2017,71.77,20269816,21341606
7/12/2017,71.15,17750924,21316354
7/11/2017,69.99,17460022,21567108
7/10/2017,69.98,15014503,21989658
7/7/2017,69.46,16878316,24211696
7/6/2017,68.57,21117572,24824390
7/5/2017,69.08,21176272,25117264
7/3/2017,68.17,16165538,25389420
6/30/2017,68.93,24161068,27495834
6/29/2017,68.49,28918716,29164256
6/28/2017,69.8,25806200,28875558
6/27/2017,69.21,25215128,28641930
6/26/2017,70.53,19606974,29061658
6/23/2017,71.21,27617292,29975644
6/22/2017,70.26,22965738,30452510
6/21/2017,70.27,19891052,30361700
6/20/2017,69.91,21512232,31064720
6/19/2017,70.87,23798268,30768762
6/16/2017,70,48345084,30504072
6/15/2017,69.9,26068708,28738006
6/14/2017,70.27,25510684,27977882
6/13/2017,70.65,25258614,27305558
6/12/2017,69.78,47761744,26704154
6/9/2017,70.32,49187396,25317446
6/8/2017,71.95,24588270,23718372
6/7/2017,72.39,22301764,24115738
6/6/2017,72.52,31511064,24959358
6/5/2017,72.28,33316760,24960640
6/2/2017,71.76,34770260,23987130
6/1/2017,70.1,21603600,23588408
5/31/2017,69.84,30436364,23346690
5/30/2017,70.41,17072838,22841492
5/26/2017,69.96,19827924,22941042
5/25/2017,69.62,21854096,22894434
5/24/2017,68.77,14666865,22887454
5/23/2017,68.68,15425824,23838194
5/22/2017,68.45,16237550,24403548
5/19/2017,67.69,26961120,25451336
5/18/2017,67.71,25201274,26290514
5/17/2017,67.48,30548780,26941826
5/16/2017,69.41,34956040,26651292
5/15/2017,68.43,31530300,26337072
5/12/2017,68.38,18714124,26219718
5/11/2017,68.46,28789412,27140286
5/10/2017,69.31,17977830,26707622
5/9/2017,69.04,22858414,27308618
5/8/2017,68.94,18566088,26795098
5/5/2017,69,19128782,26669978
5/4/2017,68.81,21749408,26587824
5/3/2017,69.08,28927972,26278430
5/2/2017,69.3,23906120,25602668
5/1/2017,69.41,31954362,25205776
4/28/2017,68.46,39548816,24016054
4/27/2017,68.27,34970952,22586364
4/26/2017,67.83,26190770,21684872
4/25/2017,67.92,30242730,20805318
4/24/2017,67.53,29769976,20149194
4/21/2017,66.4,32522644,19567218
4/20/2017,65.5,22299476,18407230
4/19/2017,65.04,26992772,17828494
4/18/2017,65.39,15155611,17367666
4/17/2017,65.48,16689265,17598268
4/13/2017,64.95,17896484,17993458
4/12/2017,65.23,17108512,18084972
4/11/2017,65.48,18791532,18323074
4/10/2017,65.53,17952742,18846336
4/7/2017,65.68,14108533,18622692
4/6/2017,65.73,18103452,20963436
4/5/2017,65.56,21448594,21134826
4/4/2017,65.73,12997449,21360506
4/3/2017,65.55,20400872,21446024
3/31/2017,65.86,21040332,21425968
3/30/2017,65.71,15122823,21325828
3/29/2017,65.47,13618424,21640762
3/28/2017,65.29,20080358,22166928
3/27/2017,65.1,18614662,22062970
3/24/2017,64.98,22617104,22072010
3/23/2017,64.87,19269204,21773496
3/22/2017,65.03,20680016,22124856
3/21/2017,64.21,26640480,22542018
3/20/2017,64.93,14598083,22315308
3/17/2017,64.87,49219688,22400204
3/16/2017,64.64,20674296,20572010
3/15/2017,64.75,24833810,20545266
3/14/2017,64.41,14280202,20175856
3/13/2017,64.71,20100036,20600900
3/10/2017,64.93,19538244,20677486
3/9/2017,64.73,19846832,20744692
3/8/2017,64.99,21510908,20555248
3/7/2017,64.4,18520988,20661748
3/6/2017,64.27,18750256,20955022
